dummy_cell_id_year,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,elev,dist_sett,dist_riv,dist_road,dist_pa,npp,treecov,agriculture,team,year,eff1,eff2,eff3,eff4,eff5,eff6,eff7,eff8,eff9,eff10,eff11,eff12,eff13,eff14,team1,team2,team3,team4,team5,team6,team7,team8,team9,team10,team11,team12,team13,team14
1-2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452014289,2.605840812,0.284752722,-0.6206498,-0.633977611,-0.047934276,1.400610808,-0.503696379,T1,2016,-0.81285407,0.767442136,0.767442136,0.767442136,-1.761031794,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483945388,2.609076375,0.299341766,-0.463484887,-0.65981715,-0.015268759,1.421658415,-0.503696379,T1,2016,-0.075382507,0.767442136,0.767442136,0.767442136,0.556735975,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3-2017,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483945388,2.609076375,0.299341766,-0.463484887,-0.65981715,-0.015268759,1.22220383,-0.503696379,T1,2017,0.240676734,0.767442136,0.767442136,0.767442136,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4-2008,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411605924,2.397798195,0.077108072,-0.105015556,-0.69013539,-0.344594222,1.491053834,-0.503696379,T1,2008,0.451382895,-2.077091035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-2014,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411605924,2.397798195,0.077108072,-0.105015556,-0.69013539,0.095865558,1.865514027,-0.503696379,T1,2014,0.556735975,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6-2015,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411605924,2.397798195,0.077108072,-0.105015556,-0.69013539,0.095865558,1.748692112,-0.503696379,T1,2015,-1.444972553,0.767442136,0.662089056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7-2016,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.411605924,2.397798195,0.077108072,-0.105015556,-0.69013539,0.095865558,1.533240738,-0.503696379,T1,2016,-0.075382507,0.767442136,0.767442136,0.767442136,0.767442136,-2.182444116,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA
8-2017,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411605924,2.397798195,0.077108072,-0.105015556,-0.69013539,0.095865558,1.306595779,-0.503696379,T1,2017,0.240676734,0.767442136,0.767442136,0.767442136,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9-2008,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354661217,2.241583822,-0.197898417,-0.04721541,-0.701312125,-0.262146411,1.48704005,-0.503696379,T1,2008,-1.444972553,0.767442136,-0.075382507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-2016,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.354661217,2.241583822,-0.197898417,-0.04721541,-0.701312125,0.165578036,1.486133442,-0.503696379,T1,2016,0.029970573,0.767442136,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA
11-2017,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354661217,2.241583822,-0.197898417,-0.04721541,-0.701312125,0.165578036,1.240319795,-0.503696379,T1,2017,0.135323654,0.767442136,0.767442136,0.767442136,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-2008,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250304912,2.097108541,0.290016593,0.036029341,-0.710329539,-0.196388983,1.478154416,-0.503696379,T2,2008,-0.70750099,-1.444972553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T2,T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13-2014,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250304912,2.097108541,0.290016593,0.036029341,-0.710329539,0.214154678,1.917173971,-0.503696379,T2,2014,0.662089056,0.767442136,-1.023560231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T2,T2,T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14-2015,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250304912,2.097108541,0.290016593,0.036029341,-0.710329539,0.214154678,1.810669434,-0.503696379,T2,2015,-1.550325633,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T2,T2,T2,T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-2016,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.250304912,2.097108541,0.290016593,0.036029341,-0.710329539,0.214154678,1.476760918,-0.503696379,T2,2016,0.029970573,0.767442136,0.767442136,0.767442136,0.767442136,-1.866384874,NA,NA,NA,NA,NA,NA,NA,NA,T2,T2,T2,T2,T2,T2,NA,NA,NA,NA,NA,NA,NA,NA
16-2017,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250304912,2.097108541,0.290016593,0.036029341,-0.710329539,0.214154678,1.081858177,-0.503696379,T2,2017,0.135323654,0.767442136,0.767442136,0.767442136,-0.075382507,NA,NA,NA,NA,NA,NA,NA,NA,NA,T2,T2,T2,T2,T2,NA,NA,NA,NA,NA,NA,NA,NA,NA
17-2014,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.607641141,-0.431773723,-0.300327867,-0.689256615,-0.205121491,1.464012242,0.066154989,-0.006106891,T3,2014,-2.182444116,-0.286088668,0.240676734,0.240676734,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-2008,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498556354,2.203152159,0.997598859,-0.635652888,-0.7242187,-0.331280517,1.489369574,-0.503696379,T1,2008,-1.550325633,0.767442136,-1.444972553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19-2016,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498556354,2.203152159,0.997598859,-0.635652888,-0.7242187,0.114925886,1.589231706,-0.503696379,T1,2016,-0.602147909,0.767442136,0.767442136,0.767442136,-2.182444116,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-2017,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498556354,2.203152159,0.997598859,-0.635652888,-0.7242187,0.114925886,1.300656986,-0.503696379,T1,2017,0.240676734,0.767442136,0.767442136,0.767442136,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21-2008,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405026398,2.040449122,0.475999898,-0.62618371,-0.7242187,-0.262272458,1.468849065,-0.503696379,T1,2008,-1.444972553,0.767442136,-0.075382507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22-2016,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405026398,2.040449122,0.475999898,-0.62618371,-0.7242187,0.180045202,1.496250768,-0.503696379,T1,2016,-0.70750099,0.767442136,0.767442136,0.767442136,-2.182444116,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
23-2017,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405026398,2.040449122,0.475999898,-0.62618371,-0.7242187,0.180045202,1.237019921,-0.503696379,T1,2017,0.240676734,0.767442136,0.767442136,0.767442136,-0.286088668,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1,T1,T1,T1,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-2008,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221175909,1.887012012,-0.048747242,-0.568514483,-0.7242187,-0.192096495,1.444842359,-0.503696379,T2,2008,-1.444972553,0.767442136,-1.444972553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T2,T2,T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25-2014,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.556272664,0.038123185,0.109671834,-0.668601278,-0.059709523,1.373893623,0.41646996,-0.171970054,T3,2014,-1.761031794,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
26-2015,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.556272664,0.038123185,0.109671834,-0.668601278,-0.059709523,1.373893623,-0.038904321,-0.171970054,T3,2015,-2.287797196,0.767442136,0.767442136,0.767442136,-0.70750099,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
27-2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595285531,-0.214575699,0.418389734,-0.707602781,-0.287497561,1.376146711,-0.411948706,0.491482596,T3,2014,-1.761031794,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
28-2015,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595285531,-0.214575699,0.418389734,-0.707602781,-0.287497561,1.376146711,-0.774432513,0.491482596,T3,2015,-1.444972553,0.767442136,0.767442136,0.767442136,-1.339619472,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
29-2014,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595267626,-0.466366421,-0.367725825,-0.719946753,-0.373394107,1.51278452,0.131586392,0.467787859,T3,2014,-1.761031794,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
30-2015,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595267626,-0.466366421,-0.367725825,-0.719946753,-0.373394107,1.51278452,-0.14565451,0.467787859,T3,2015,-1.444972553,0.767442136,0.767442136,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
31-2014,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.613605978,-0.716338298,0.045072986,-0.6842238,0.659327902,1.420610088,-0.496171494,0.846903659,T3,2014,-1.761031794,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
32-2015,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.613605978,-0.716338298,0.045072986,-0.6842238,0.659327902,1.420610088,-0.634371738,0.846903659,T3,2015,-1.444972553,0.767442136,0.767442136,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
33-2014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.620833395,-0.961604205,0.25116711,-0.714062363,1.621237574,1.183616943,-0.914444501,0.799514184,T3,2014,-1.761031794,0.135323654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34-2014,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.553543923,0.059694379,0.157826079,-0.67339631,-0.281787045,1.529446675,0.380077694,-0.029801629,T3,2014,-1.761031794,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
35-2015,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.553543923,0.059694379,0.157826079,-0.67339631,-0.281787045,1.529446675,0.352129281,-0.029801629,T3,2015,-1.444972553,0.767442136,0.767442136,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
36-2014,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58042314,-0.188287574,-0.401096021,-0.733743832,-0.419873457,1.470970098,-0.164982064,1.202324722,T3,2014,-1.761031794,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
37-2015,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58042314,-0.188287574,-0.401096021,-0.733743832,-0.419873457,1.470970098,-0.323273785,1.202324722,T3,2015,-1.444972553,0.767442136,0.767442136,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
38-2014,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.592931581,-0.432569791,-0.501682838,-0.543044558,-0.023940125,1.475386663,0.327059064,-0.077191104,T3,2014,-1.761031794,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
39-2015,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.592931581,-0.432569791,-0.501682838,-0.543044558,-0.023940125,1.475386663,0.178062151,-0.077191104,T3,2015,-1.444972553,0.767442136,0.767442136,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
40-2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.616947378,-0.668894179,0.283584293,-0.490039496,0.950754241,1.07020295,-0.807210853,-0.503696379,T3,2014,-1.761031794,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
41-2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.616947378,-0.668894179,0.283584293,-0.490039496,0.950754241,1.07020295,-0.890473098,-0.503696379,T3,2015,-1.444972553,0.767442136,0.767442136,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
42-2009,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.552958554,0.125313145,-0.140572877,-0.490981456,-0.530624511,2.036027252,0.974196967,-0.361527954,T3,2009,0.135323654,0.029970573,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43-2011,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.552958554,0.125313145,-0.140572877,-0.490981456,-0.530624511,2.036027252,-0.305656968,-0.361527954,T3,2011,0.346029815,0.767442136,0.767442136,-0.602147909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44-2013,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.552958554,0.125313145,-0.140572877,-0.490981456,-0.530624511,1.7387804,0.028218206,-0.361527954,T3,2013,-0.496794829,0.767442136,0.767442136,-2.182444116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-2014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.552958554,0.125313145,-0.140572877,-0.490981456,-0.530624511,1.556444348,0.57935184,-0.361527954,T3,2014,-1.866384874,-0.075382507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46-2009,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.579211486,-0.10941286,-0.07530434,-0.74047191,-0.058010511,1.865322967,0.409474521,1.628829997,T3,2009,-1.655678713,0.767442136,0.767442136,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47-2011,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.579211486,-0.10941286,-0.07530434,-0.74047191,-0.058010511,1.865322967,-0.173668136,1.628829997,T3,2011,0.346029815,0.767442136,0.767442136,0.767442136,0.029970573,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
48-2013,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.579211486,-0.10941286,-0.07530434,-0.74047191,-0.058010511,1.589969545,0.09558001,1.581440522,T3,2013,-0.496794829,0.767442136,0.767442136,0.029970573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49-2014,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.579211486,-0.10941286,-0.07530434,-0.74047191,-0.058010511,1.452300383,0.171271422,1.581440522,T3,2014,-1.866384874,0.767442136,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
50-2015,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.579211486,-0.10941286,-0.07530434,-0.74047191,-0.058010511,1.452300383,0.205429286,1.581440522,T3,2015,-1.444972553,0.767442136,0.767442136,0.767442136,-1.128913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
51-2009,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.577514936,-0.334036995,-0.021746819,-0.578898105,0.695409785,1.987924599,0.442939313,-0.432612166,T3,2009,-1.655678713,0.767442136,0.767442136,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52-2011,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.577514936,-0.334036995,-0.021746819,-0.578898105,0.695409785,1.987924599,-0.061843104,-0.432612166,T3,2011,0.346029815,0.767442136,0.767442136,0.767442136,-0.91820715,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
53-2013,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.577514936,-0.334036995,-0.021746819,-0.578898105,0.695409785,1.746751883,0.122845403,-0.432612166,T3,2013,-1.444972553,0.767442136,0.135323654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54-2009,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.546069799,0.229512976,-0.240931784,-0.516144088,-0.378814733,1.939901381,0.975342607,-0.124580579,T3,2009,-1.655678713,0.767442136,0.767442136,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-2011,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.546069799,0.229512976,-0.240931784,-0.516144088,-0.378814733,1.939901381,-0.723790724,-0.029801629,T3,2011,-1.761031794,0.346029815,0.767442136,0.767442136,0.029970573,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
56-2013,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.546069799,0.229512976,-0.240931784,-0.516144088,-0.378814733,1.735519264,-0.189789467,-0.029801629,T3,2013,-0.70750099,0.767442136,0.767442136,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57-2009,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.549510527,0.012935559,1.340094966,-0.658623115,-0.083705915,1.88864099,0.798843966,-0.456306904,T3,2009,-1.655678713,0.767442136,0.767442136,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58-2011,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.549510527,0.012935559,1.340094966,-0.658623115,-0.083705915,1.88864099,-0.791948568,-0.456306904,T3,2011,0.346029815,0.767442136,0.767442136,0.767442136,0.029970573,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
59-2013,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.549510527,0.012935559,1.340094966,-0.658623115,-0.083705915,1.726015852,0.111975187,-0.385222691,T3,2013,-0.391441748,0.767442136,0.767442136,-0.180735588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60-2014,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.549510527,0.012935559,1.340094966,-0.658623115,-0.083705915,1.533392534,0.390794929,-0.385222691,T3,2014,-1.866384874,-1.234266392,-0.180735588,-1.234266392,-1.971737955,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA
61-2015,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.549510527,0.012935559,1.340094966,-0.658623115,-0.083705915,1.533392534,0.573056092,-0.385222691,T3,2015,-1.444972553,0.346029815,-0.496794829,-0.81285407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62-2009,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55851513,-0.187927056,0.895202313,-0.690972383,0.371482731,1.502751645,-0.293634248,-0.408917429,T3,2009,-1.655678713,0.767442136,0.767442136,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63-2010,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55851513,-0.187927056,0.895202313,-0.690972383,0.371482731,1.502751645,-0.702196407,-0.408917429,T3,2010,0.135323654,0.767442136,0.767442136,-0.496794829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64-2011,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55851513,-0.187927056,0.895202313,-0.690972383,0.371482731,1.502751645,-0.987405795,-0.408917429,T3,2011,0.346029815,0.767442136,0.767442136,0.029970573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65-2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55851513,-0.187927056,0.895202313,-0.690972383,0.371482731,1.685893872,-0.779654699,-0.243054266,T3,2012,0.451382895,0.767442136,0.767442136,-1.023560231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66-2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55851513,-0.187927056,0.895202313,-0.690972383,0.371482731,1.3451674,-0.710679731,-0.243054266,T3,2013,-0.391441748,0.767442136,0.767442136,0.346029815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67-2010,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595150752,-0.366532517,-0.057883655,-0.697450889,0.34951589,1.038135171,-1.024135648,-0.290443741,T3,2010,0.135323654,0.767442136,0.767442136,-0.496794829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68-2012,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595150752,-0.366532517,-0.057883655,-0.697450889,0.34951589,1.27020625,-0.964684225,-0.290443741,T3,2012,0.451382895,0.767442136,0.767442136,-1.023560231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69-2009,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.529428672,0.366603839,-0.335576692,-0.697573215,0.402256048,1.7772188,0.324805539,1.083851034,T3,2009,-1.655678713,0.767442136,0.767442136,-1.234266392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T3,T3,T3,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
